"19779","The Atlantic Monthly, Volume 20, No. 118, August, 1867"
"1978","Buttercup Gold, and Other Stories"
"19780","Report of the National Library Service for the Year Ended 31 March 1958"
"19781","Sketches"
"1979","The Perdue Chicken Cookbook"
"19798","The Farringdons"
"19799","The Rural Motor Express"
"1980","Stories by English Authors: Africa (Selected by Scribners)"
"19800","London and the Kingdom - Volume 1"
"19801","The Drummer's Coat"
"19802","Cobwebs and Cables"
"19804","Three Centuries of a City Library"
"19805","The Tale of Mr. Tod"
"19806","Everyman's Land"
"19807","Sketch of Grammar of the Chippeway Languages"
"19809","The Story of a Dewdrop"
"19810","My Ántonia"
"19811","A Book of English Prose"
"19812","The South and the National Government"
"19813","Ade's Fables"
"19814","Three years in France with the Guns: Being Episodes in the life of a Field Battery"
"19815","Roy Blakely, Pathfinder"
"19816","Six Little Bunkers at Cowboy Jack's"
"19817","The Heroic Enthusiasts (Gli Eroici Furori) Part the First"
"19818","Dixie Hart"
"19819","Milton's Comus"
"19821","The Nursery, No. 103, July, 1875. Vol. XVIII."
"19822","With the British Army in The Holy Land"
"19824","Horses Nine"
"19825","Herself: Talks with Women Concerning Themselves"
"19826","The White Christmas and other Merry Christmas Plays"
"19827","The Atlantic Monthly, Volume 13, No. 80, June, 1864"
"19828","Reminiscences of Sixty Years in Public Affairs, Vol. 1"
"19829","Knocking the Neighbors"
"1983","Monsieur Beaucaire"
"19830","Moody's Anecdotes And Illustrations"
"19831","The Rise and Fall of the Confederate Government, Volume 1"
"19833","The Heroic Enthusiasts (Gli Eroici Furori) Part the Second"
"19834","Ethel Morton's Holidays"
"19846","Encyclopaedia Britannica, 11th Edition, "Bulgaria" to "Calgary""
"19848","Woman and Womanhood: A Search for Principles"
"19849","Flag and Fleet: How the British Navy Won the Freedom of the Seas"
"1985","Men's Wives"
"19850","The Human Side of Animals"
"19851","More Tish"
"19852","The Gipsies' Advocate"
"19853","Bob Hunt in Canada"
"19855","Louis' School Days: A Story for Boys"
"19857","The Great War As I Saw It"
"19859","A Flat Iron for a Farthing; or, Some Passages in the Life of an only Son"
"19860","The Arabian Nights Entertainments"
"19861","The Lady Paramount"
"19863","The Old Masters and Their Pictures, For the Use of Schools and Learners in Art"
"19867","Frank Merriwell, Junior's, Golden Trail; Or, The Fugitive Professor"
"19868","The Milkmaid"
"19869","While Caroline Was Growing"
"1987","The Outlet"
"19871","Serbia in Light and Darkness"
"19872","Three French Moralists and The Gallantry of France"
"19874","Bubbles of the Foam"
"19875","The Bobbin Boy"
"19876","On the Fringe of the Great Fight"
"19877","Jack Haydon's Quest"
"19878","The Passaic Flood of 1903"
"19879","Five Pebbles from the Brook"
"1988","The History of Tom Thumb"
"19880","Voice Production in Singing and Speaking"
"19881","Bell's Cathedrals: The Cathedral Church of Carlisle"
"19889","Naughty Miss Bunny"
"1989","The Foolish Dictionary"
"19890","The American Missionary — Volume 50, No. 6, June, 1896"
"19892","The Silver Crown: Another Book of Fables"
"19893","The Great Events by Famous Historians, Volume 10"
"19895","The American Revolution and the Boer War, An Open Letter to Mr. Charles Francis Adams on His Pamphlet "The Confederacy and the Transvaal""
"19896","Queer Stories for Boys and Girls"
"19897","Riley Love-Lyrics"
"19899","The Honour of the Flag"
"1990","The Bedford-Row Conspiracy"
"19900","The Mysteries of All Nations"
"19901","The Castle Of The Shadows"
"19902","The Affectionate Shepherd"
"19903","The American Missionary — Volume 49, No. 5, May, 1895"
"19904","The Noble Lord"
"19905","Clovers and How to Grow Them"
"19906","Winning a Cause: World War Stories"
"19907","Around the World in Ten Days"
"19908","Essays on Scandinavian Literature"
"19909","Good Cheer Stories Every Child Should Know"
"19910","Boys' Book of Famous Soldiers"
"19911","The Practical Values of Space Exploration"
"19912","The Insurrection in Paris"
"19913","Omaha Dwellings, Furniture and Implements"
"19914","Arabic Authors"
"19915","Slovenly Betsy"
"19916","Civilization: Tales of the Orient"
"19921","Prehistoric Textile Art of Eastern United States"
"19922","The Scientific Evidences of Organic Evolution"
"19923","The Ontario Readers: The High School Reader, 1886"
"19924","Plain Facts for Old and Young"
"19925","At the Sign of the Barber's Pole: Studies In Hirsute History"
"19926","Standard Selections"
"19927","The Continental Monthly, Vol. 2, No. 2, August, 1862"
"19928","Sunset Pass; or, Running the Gauntlet Through Apache Land"
"19929","Cad Metti, The Female Detective Strategist; Or, Dudie Dunne Again in the Field"
"1993","Told After Supper"
"19930","The Boy Ranchers Among the Indians; Or, Trailing the Yaquis"
"19931","The Reckoning"
"19932","Slave Narratives: a Folk History of Slavery in the United States"
"19933","Cluthe's Advice to the Ruptured"
"19935","Critical Miscellanies,  Vol. 1, Essay 5, Emerson"
"19936","Willie the Waif"
"19937","The Departing Soul's Address to the Body"
"19938","Recreations of Christopher North, Volume 2"
"19939","History Of The Missions Of The American Board Of Commissioners For Foreign Missions To The Oriental Churches, Volume II."
"1994","Adventures Among Books"
"19941","With Our Army in Palestine"
"19942","Candide"
"19943","The Hippodrome"
"19944","The Yotsuya Kwaidan or O'Iwa Inari"
"19945","Bakemono Yashiki (The Haunted House), Retold from the Japanese Originals"
"19946","Villa Elsa"
"19948","Potash and Perlmutter Settle Things"
"19949","Autographs for Freedom, Volume 2 (of 2) (1854)"
"1995","The Divine Comedy, Volume 1, Hell"
"19950","Summa Theologica, Part III (Tertia Pars)"
"19951","Ted Strong in Montana"
"19952","To The Front: A Sequel to Cadet Days"
"19953","Origin and Development of Form and Ornament in Ceramic Art."
"19957","Facing the German Foe"
"19958","Some Forerunners of Italian Opera"
"19959","The Mabinogion Vol. 1"
"1996","The Divine Comedy, Volume 2, Purgatory"
"19962","Piccaninnies"
"19963","Stop Look and Dig"
"19964","Regeneration"
"19965","Measles"
"19966","The Statesmen Snowbound"
"19967","Beauty and the Beast"
"19968","A Busy Year at the Old Squire's"
"19969","The Moving Picture Girls at Oak Farm"
"1997","The Divine Comedy, Volume 3, Paradise"
"19970","Son of Power"
"19973","The Mabinogion Vol. 2"
"19975","Base-Ball"
"19976","The Mabinogion Vol. 3"
"19977","The Blue Pavilions"
"19978","35 Sonnets"
"19979","A Righte Merrie Christmasse: The Story of Christ-Tide"
"1998","Thus Spake Zarathustra: A Book for All and None"
"19980","A Joy For Ever (and Its Price in the Market)"
"19981","Doctor Luke of the Labrador"
"19983","Recollections of Europe"
"19985","The Dyeing of Woollen Fabrics"
"19986","Martyred Armenia"
"19987","Chapters from My Autobiography"
"19988","Little Maid Marian"
"19989","Story-Tell Lib"
"1999","Crome Yellow"
"19990","Little Abe, or, the Bishop of Berry Brow"
"19991","The Fox Jumps Over the Parson's Gate"
"19993","Childhood's Favorites and Fairy Stories"
"19994","The Aesop for Children"
"19995","The Atlantic Monthly, Volume 05, No. 28, February, 1860"
"19996","The Atlantic Monthly, Volume 16, No. 96, October 1865"
"19997","Amerigo Vespucci"
"19998","Rural Architecture"
"19999","The Drummer Boy"
"2","The United States Bill of Rights"
"20","Paradise Lost"
"200","The Project Gutenberg Encyclopedia"
"20001","The English Spy: An Original Work Characteristic, Satirical, And Humorous."
"20002","Alroy: The Prince of the Captivity"
"20003","The Infernal Marriage"
"20004","Tancred; Or, The New Crusade"
"20005","A Narrative of the Life of Rev. Noah Davis, A Colored Man"
"20007","Lord George Bentinck: A Political Biography"
"20008","The Young Duke"
"20009","Ixion In Heaven"
"20010","The Calico Cat"
"20012","The Hawarden Visitors' Hand-Book"
"20014","Canada and the Canadians"
"20015","The Child of Pleasure"
"20016","Home Rule"
"20017","Pages for Laughing Eyes"
"20018","Evenings at Donaldson Manor; Or, The Christmas Guest"
"20019","Lectures on Landscape"
"2002","Sonnets from the Portuguese"
"20022","'Sequil'"
"20023","The Letters of Queen Victoria : A Selection from Her Majesty's Correspondence between the Years 1837 and 1861"
"20024","Crankisms"
"20025","Pirate Gold"
"2003","Spirits in Bondage: A Cycle of Lyrics"
"20031","A Final Reckoning: A Tale of Bush Life in Australia"
"20032","Northern Nut Growers Report of the Proceedings at the Twenty-First Annual Meeting"
"20033","Quin"
"20034","Scottish Ghost Stories"
"2004","Pigs is Pigs"
"20040","The Call of the Beaver Patrol; Or, A Break in the Glacier"
"20041","Men's Sewed Straw Hats"
"20043","The Angel Children"
"20044","Riders of the Silences"
"2005","Piccadilly Jim"
"20053","The Rover Boys in the Air; Or, From College Campus to the Clouds"
"20054","The Mermaid"
"20055","Historic Tales: The Romance of Reality. Vol. 06 (of 15), French"
"20057","Pocket Island: A Story of Country Life in New England"
"20058","The Napoleon of Notting Hill"
"20059","Left on the Labrador: A Tale of Adventure Down North"
"2006","A Fair Penitent"
"20063","Theodoric the Goth: Barbarian Champion of Civilisation"
"20064","Captains of Industry; or, Men of Business Who Did Something Besides Making Money"
"20065","Twenty Years of Congress, Volume 2"
"20066","Ethics in Service"
"20067","Zuñi Fetiches"
"20068","Sarah's School Friend"
"20069","Caruso and Tetrazzini on the Art of Singing"
"2007","We Two: A Novel"
"20070","Four Days"
"20071","Sue, A Little Heroine"
"20072","With the Colors"
"20074","The Story of the Cambrian: A Biography of a Railway"
"20075","Frank Fairlegh: Scenes from the Life of a Private Pupil"
"20076","Rimrock Jones"
"20078","Merely Mary Ann"
"2008","Mazelli, and Other Poems"
"20080","Little Pollie"
"20081","A Houseful of Girls"
"20082","Warrior Gap: A Story of the Sioux Outbreak of '68."
"20083","A Boswell of Baghdad; With Diversions"
"20084","The Beach of Dreams: A Romance"
"20085","The Tragic Muse"
"20086","Rome: A Sketch-Book"
"20087","The Pony Rider Boys in Texas; Or, The Veiled Riddle of the Plains"
"20088","The Atlantic Monthly, Volume 16, No. 97, November, 1865"
"2009","The Origin of Species by Means of Natural Selection"
"20090","The Uncollected Writings of Thomas de Quincey, Vol. 2"
"20091","No Surrender! A Tale of the Rising in La Vendee"
"20092","Saint Bartholomew's Eve: A Tale of the Huguenot Wars"
"20093","The American Missionary — Volume 50, No. 4, April, 1896"
"20095","Journeys to Bagdad"
"20096","Welsh Folk-Lore"
"20097","The Tale of Mrs. Ladybug"
"20098","Evening Round-Up"
"201","Flatland: A Romance of Many Dimensions (Illustrated)"
"2010","The Autobiography of Charles Darwin"
"20101","Under Fire"
"20102","The International Monthly Magazine - Volume V - No II"
"20104","The Cross-Cut"
"20105","The Land We Live In"
"20106","How Ethel Hollister Became a Campfire Girl"
"20107","Denmark"
"20109","Reminiscences of Sixty Years in Public Affairs, Vol. 2"
"2011","Rudder Grange"
"20110","Canada: the Empire of the North"
"20111","With Those Who Wait"
"20112","Lill's Travels in Santa Claus Land"
"20113","Nonsense Drolleries"
"20115","A Short History of the 6th Division: Aug. 1914-March 1919"
"20116","The Belief in Immortality and the Worship of the Dead, Volume 1 (of 3)"
"20117","Chatterbox, 1905."
"20119","Ambrotox and Limping Dick"
"2012","The Children"
"20120","The Priest, the Woman and the Confessional"
"20121","Lone Star Planet"
"20123","Golden Stars, and Other Verses Following "The Red Flower""
"20125","A Preface to Politics"
"20126","The Cave of Gold"
"20127","Here are Ladies"
"2013","The Pit Prop Syndicate"
"20131","The Mask: A Story of Love and Adventure"
"20132","The Wizard of the Sea; Or, A Trip Under the Ocean"
"20133","Bunny Brown and His Sister Sue at Aunt Lu's City Home"
"20134","Bunny Brown and His Sister Sue at Christmas Tree Cove"
"20135","The Angel of Death"
"20136","The Seventeenth Highland Light Infantry (Glasgow Chamber of Commerce Battalion)"
"20137","A Comparative View of Religions"
"20138","True Words for Brave Men: A Book for Soldiers' and Sailors' Libraries"
"20139","Old Fogy: His Musical Opinions and Grotesques"
"2014","The Lodger"
"20141","More Jonathan Papers"
"20144","The Fourth Book of Virgil's Aeneid and the Ninth Book of Voltaire's Henriad"
"20146","Engineering Bulletin No 1: Boiler and Furnace Testing"
"20147","Rip Foster Rides the Gray Planet"
"2015","A Miscellany of Men"
"20150","Notes on My Books"
"20151","Hidden Treasures; Or, Why Some Succeed While Others Fail"
"20152","The Winning Clue"
"20154","Invaders from the Infinite"
"20155","The White Desert"
"20156","Strife and Peace"
"20157","The Call of the Blood"
"20158","The Works of Lord Byron. Vol. 4"
"2016","The 1998 CIA World Factbook"
"20160","A History of American Christianity"
"20161","Sophisms of the Protectionists"
"20163","The Jolliest School of All"
"20164","Critical Miscellanies, Volume I (of 3)"
"20165","The Theory and Practice of Perspective"
"20168","Guano: A Treatise of Practical Information for Farmers"
"2017","Dhammapada, a Collection of Verses; Being One of the Canonical Books of the Buddhists"
"20170","Legend Land, Vol. 1"
"20171","Gov. Bob. Taylor's Tales"
"20172","The Flutter of the Goldleaf, and Other Plays"
"20174","Freedom, Truth and Beauty"
"20176","The Drone"
"20177","John Bull; Or, The Englishman's Fireside: A Comedy, in Five Acts"
"20179","The Ship of Fools, Volume 1"
"20180","Mr. Kris Kringle: A Christmas Tale"
"20181","A Defective Santa Claus"
"20183","John Quincy Adams"
"20184","The Adventures of Uncle Jeremiah and Family at the Great Fair"
"20185","Eventide"
"20186","The Dismal Swamp and Lake Drummond, Early recollections"
"20187","On Christmas Day in the Morning"
"20189","Recollections of Manilla and the Philippines"
"20190","The Handy Cyclopedia of Things Worth Knowing"
"20191","Bell's Cathedrals: The Cathedral Church of Durham"
"20192","Orrain: A Romance"
"20193","Mary's Rainbow"
"20194","The Petticoat Commando: Boer Women in Secret Service"
"20195","Wood-Block Printing"
"20196","Victorian Worthies: Sixteen Biographies"
"20197","Grandfather's Love Pie"
"20198","Lavengro: the Scholar - the Gypsy - the Priest"
"202","My Bondage and My Freedom"
"2020","Tarzan the Terrible"
"20200","Christmas, A Happy Time"
"20201","Mary Gray"
"20202","Walnut Growing in Oregon"
"20203","Autobiography of Benjamin Franklin"
"20204","The Storm-Cloud of the Nineteenth Century"
"20205","The Maya Chronicles"
"20206","The Agony of the Church (1917)"
"20207","Under Wellington's Command: A Tale of the Peninsular War"
"20208","Boy Scouts in the Philippines; Or, The Key to the Treaty Box"
"20209","History of Steam on the Erie Canal"
"2021","Nostromo: A Tale of the Seaboard"
"20210","Shakespeare's Christmas Gift to Queen Bess"
"20212","Police Your Planet"
"20213","Peace on Earth, Good-will to Dogs"
"20214","Instruction for Using a Slide Rule"
"20215","An Onlooker in France 1917-1919"
"20216","Old-Time Makers of Medicine"
"20217","The Stranger: A Drama, in Five Acts"
"20218","History of the Incas"
"20219","The Lion's Brood"
"2022","Angling Sketches"
"20220","The Mind and Its Education"
"20221","Northern Nut Growers Association Report of the Proceedings at the Twenty-Fourth Annual Meeting"
"20222","An Ethical Problem"
"20223","Two Boys in Wyoming: A Tale of Adventure"
"20224","The Invisible Government"
"20225","The Story of a Play"
"20226","Snow-Bound"
"20229","Stories of Comedy"
"2023","Malvina of Brittany"
"20230","Jane Journeys On"
"20231","Earth's Enigmas: A Volume of Stories"
"20232","'Three Score Years and Ten'"
"20233","Modern Atheism under its forms of Pantheism, Materialism, Secularism, Development, and Natural Laws"
"20235","Heart"
"20236","Fair to Look Upon"
"20238","The Great Amulet"
"20239","The Ten Books on Architecture"
"2024","Diary of a Pilgrimage"
"20241","The Palace of Pleasure, Volume 1"
"20242","Left on Labrador"
"20243","Dross"
"20245","A Narrative of Some of the Lord's Dealings with George Müller. Part 4"
"20247","Wayside Courtships"
"20248","The Necessity of Atheism"
"20249","Legend Land, Vol. 2"
"2025","My Lady Caprice"
"20250","The Fifth Battalion Highland Light Infantry in the War 1914-1918"
"20251","Christmas Comes but Once A Year"
"20255","The Unruly Sprite: A Partial Fairy Tale"
"20256","Memoir of the Life of John Quincy Adams."
"20257","A Political Romance"
"20258","Hunter's Marjory"
"20259","Frontier Boys in Frisco"
"2026","The Coming Conquest of England"
"20260","Daybreak: A Story for Girls"
"20261","The Adventures of Harry Revel"
"20263","Boswell's Correspondence with the Honourable Andrew Erskine, and His Journal of a Tour to Corsica"
"20264","Parsifal"
"2027","Tartuffe; Or, The Hypocrite"
"20279","The Veterinarian"
"2028","The Yellow Claw"
"20280","The Hill: A Romance of Friendship"
"20281","The Arena"
"20282","The Working of Steel"
"20283","Women's Wild Oats: Essays on the Re-fixing of Moral Standards"
"20286","Funny Alphabet"
"20287","A Night in the Snow"
"20288","Edward the Second"
"20289","Herein is Love"
"2029","Lahoma"
"20290","Perley's Reminiscences, v. 1-2"
"20291","Captain Mansana & Mother's Hands"
"20292","In Happy Valley"
"20293","A Popular History of the Art of Music"
"20295","My New Curate"
"20296","The Stranger in France"
"20297","Ten American Girls from History"
"20298","Procopius"
"20299","Unwritten Literature of Hawaii"
"203","Uncle Tom's Cabin"
"2030","Legends of Babylon and Egypt in Relation to Hebrew Tradition"
"20300","Henry VIII."
"","A Museum for Young Gentlemen and Ladies"
"20303","The Best Short Stories of 1915, and the Yearbook of the American Short Story"
"20304","A Trip to Paris in July and August 1792"
"20305","Marion's Faith."
"20306","Europe After 8:15"
"20307","Kate's Ordeal"
"20308","White Ashes"
"20309","Bunny Brown and His Sister Sue in the Sunny South"
"2031","The Lock and Key Library: The Most Interesting Stories of All Nations: Real Life"
"20310","Hammersmith, Fulham and Putney"
"20311","The Bobbsey Twins on Blueberry Island"
"20312","Out of the Deep: Words for the Sorrowful"
"20314","Pearl and Periwinkle"
"20315","The Grasshopper Stories"
"20317","A Treatise on Staff Making and Pivoting"
"20318","Little Journeys to the Homes of the Great - Volume 14"
"20319","Punch, or the London Charivari, Volume 103, December 31, 1892"
"2032","Martin Pippin in the Apple Orchard"
"20320","Jack Harkaway's Boy Tinker Among The Turks"
"20321","A Brief Account of the Destruction of the Indies"
"20322","Notes and Queries, Number 188, June 4, 1853"
"20323","That Stick"
"20324","The Outdoor Girls at Bluff Point; Or a Wreck and a Rescue"
"20326","Six Little Bunkers at Uncle Fred's"
"20327","The Boy Scouts on the Trail"
"20328","Simon Dale"
"20329","Negritos of Zambales"
"2033","The Unknown Guest"
"20330","The Black Wolf's Breed"
"20332","Tabitha's Vacation"
"20333","Punch, or the London Charivari, Volume 104, January 28, 1893"
"20334","Punch, or the London Charivari, Volume 159, December 29, 1920"
"20335","The Case of Edith Cavell"
"20336","The Miraculous Revenge"
"20337","A Narrative Of The Mutiny, On Board His Majesty's Ship Bounty; And The Subsequent Voyage Of Part Of The Crew, In The Ship's Boat"
"20338","Punch, or the London Charivari, Volume 103, December 24, 1892"
"2034","Waverley; Or, 'Tis Sixty Years Since"
"20340","A Little Maid of Old Maine"
"20341","Grace Harlowe's Overland Riders in the Great North Woods"
"20342","Grace Harlowe's Problem"
"20343","The Spinners' Book of Fiction"
"20345","Old Man Savarin and Other Stories"
"20346","Bell's Cathedrals: The Cathedral Church of Winchester"
"20347","The Moving Picture Girls Snowbound"
"20348","The Moving Picture Girls in War Plays"
"20349","The Moving Picture Girls at Rocky Ranch"
"2035","Stories by English Authors: The Orient (Selected by Scribners)"
"20350","The Atlantic Monthly, Volume 14, No. 83, September, 1864"
"20351","Jackanapes"
"20352","The Jest Book"
"20353","The Best Nonsense Verses"
"20354","Jack of Both Sides: The Story of a School War"
"20355","Vrouw Grobelaar and Her Leading Cases: Seventeen Short Stories"
"20356","Hero and Leander and Other Poems"
"20357","Jerry"
"20358","Jerry Junior"
"20359","The Lovely Lady"
"2036","Eight Years' Wanderings in Ceylon"
"20360","No Abolition of Slavery"
"20361","The Voice of the Machines"
"20362","Girls and Women"
"20363","Continental Monthly , Vol. 5, No. 6, June, 1864"
"20364","Notes and Queries, Number 189, June 11, 1853"
"20365","The Young Mountaineers: Short Stories"
"20366","Wonderwings and other Fairy Stories"
"20367","The Coming of the King"
"20368","Notes and Queries, Number 191, June 25, 1853"
"20369","Notes and Queries, Number 190, June 18, 1853"
"2037","Novel Notes"
"20370","Rhymes of the East and Re-collected Verses"
"20373","The Dreamers"
"20374","Capitals"
"20375","Watch Yourself Go By"
"20377","The 23rd (Service) Battalion Royal Fusiliers (First Sportsman's)"
"20378","Christmas Sunshine"
"20379","A Narrative of Some of the Lord's Dealings with George Müller. Part 1"
"2038","The Lock and Key Library: Classic Mystery and Detective Stories: Modern English"
"20380","Ten Tales"
"20381","The Village by the River"
"20382","Ranching, Sport and Travel"
"20383","Marriage à la mode"
"20384","David Lannarck, Midget"
"20385","Some Three Hundred Years Ago"
"20386","Embroidery and Tapestry Weaving"
"20387","A Thin Ghost and Others"
"20388","Report of the Railway Department of the Board of Trade on the London, Worcester, and Wolverhampton, and on the Birmingham and Shrewsbury Districts"
"20389","Historical and Political Essays"
"20390","Elements of Structural and Systematic Botany"
"20392","Punch, or the London Charivari, Volume 159, November 24, 1920"
"20393","A Short History of English Printing, 1476-1898"
"20395","The Story of the 2/4th Oxfordshire and Buckinghamshire Light Infantry"
"20399","Kate Carnegie and Those Ministers"
"204","The Innocence of Father Brown"
"2040","Confessions of an English Opium-Eater"
"20400","On the Heels of De Wet"
"20402","Beside the Still Waters"
"20403","A Fearful Responsibility and Other Stories"
"20404","All Round the Year"
"20405","Grace Harlowe's Overland Riders Among the Kentucky Mountaineers"
"20407","Notes and Queries, Number 184, May 7, 1853"
"20408","Notes and Queries, Number 185, May 14, 1853"
"20409","Notes and Queries, Number 186, May 21, 1853"
"2041","The House of the Wolf: A Romance"
"20410","Notes and Queries, Number 187, May 28, 1853"
"20411","The Witch-cult in Western Europe: A Study in Anthropology"
"20416","The Annual Catalogue (1737)"
"20417","The Outline of Science, Vol. 1 (of 4)"
"20418","Lords of the North"
"20419","Gigolo"
"2042","Something New"
"20420","Real Ghost Stories"
"20421","Proserpina, Volume 1"
"20423","Joyous Gard"
"20424","A Son of the Hills"
"20425","The Peace Egg and Other tales"
"20426","Form and Function: A Contribution to the History of Animal Morphology"
"20427","Custer, and Other Poems."
"20428","Bertha and Her Baptism"
"20429","The Seventh Noon"
"2043","The Lock and Key Library: The most interesting stories of all nations: American"
"20430","The After-glow of a Great Reign"
"20431","The Tale of Beowulf, Sometime King of the Folk of the Weder Geats"
"20432","Young Captain Jack; Or, The Son of a Soldier"
"20433","Women and Politics"
"20434","The Boy Scouts' First Camp Fire; or, Scouting with the Silver Fox Patrol"
"20435","The World in Chains: Some Aspects of War and Trade"
"20436","Sunshine Factory"
"20437","The Frog Prince and Other Stories"
"20438","Moriah's Mourning and Other Half-Hour Sketches"
"20439","Susan B. Anthony"
"2044","The Education of Henry Adams"
"20442","A Catalogue of Early Pennsylvania and Other Firearms and Edged Weapons at "Restless Oaks", McElhattan, Pa."
"20443","The Letter of the Contract"
"20444","The Knickerbocker, or New-York Monthly Magazine, March 1844"
"20445","The Coast of Chance"
"20446","'America for Americans!'"
"20447","The Works of Robert G. Ingersoll, Volume VIII."
"20448","The Wit of a Duck and Other Papers"
"20449","The Plum Tree"
"2045","My Memories of Eighty Years"
"20450","The Lives of the Fathers, Martyrs, and Principal Saints"
"20451","The Confessions of Artemas Quibble"
"20452","Letters of Edward FitzGerald, in Two Volumes. Vol. 1"
"20453","The Christmas Child"
"20455","The True Story of Our National Calamity of Flood, Fire and Tornado"
"20456","Notes on Certain Maya and Mexican Manuscripts"
"20458","The Triflers"
"20459","Hours in a Library, Volume 1 (of 3)"
"2046","Clotel; Or, The President's Daughter"
"20460","The Citizen-Soldier"
"20461","German Culture Past and Present"
"20462","Ernest Linwood; or, The Inner Life of the Author"
"20463","Three Years on the Plains: Observations of Indians, 1867-1870"
"20467","Handbook of the Trees of New England"
"20468","The Delta of the Triple Elevens"
"20469","Ballads of Romance and Chivalry"
"2047","The Lock and Key Library: the Most Interesting Stories of All Nations: French Novels"
"20470","Etiquette"
"20471","Grace Harlowe's Golden Summer"
"20472","Grace Harlowe's Plebe Year at High School"
"20473","Grace Harlowe's Third Year at Overton College"
"20474","Grace Harlowe's Fourth Year at Overton College"
"20475","The Two Admirals"
"20476","Hymns for Christian Devotion"
"20477","The Book of Ballads, edited by Bon Gaultier [pseud.]"
"20478","Strong Souls"
"2048","The Sketch-Book of Geoffrey Crayon"
"20480","Palmistry for All"
"20481","Continental Monthly , Vol. 6,  No. 1, July, 1864"
"20483","Artillery Through the Ages"
"20484","Real Life In London, Volumes I. and II."
"20485","The Lunatic at Large"
"20486","Tiverton Tales"
"20487","Shakspere, Personal Recollections"
"20489","Henry of Monmouth"
"2049","Liber Amoris, Or, The New Pygmalion"
"20491","Kafir Stories: Seven Short Stories"
"20492","Terry; Or, She ought to have been a Boy"
"20493","Stories and Sketches"
"20494","The Shrieking Pit"
"20496","Legends of the Rhine"
"20497","Bucholz and the Detectives"
"20499","Afloat; or, Adventures on Watery Trails"
"205","Walden, and On The Duty Of Civil Disobedience"
"20500","A Short History of Greek Philosophy"
"20503","The Nation's River: A report on the Potomac"
"20504","The Man of Uz, and Other Poems"
"20505","What's in the New York Evening Journal"
"20506","The Laws of Euchre"
"20509","Daring and Suffering: A History of the Great Railroad Adventure"
"2051","Dickory Cronke: The Dumb Philosopher, or, Great Britain's Wonder"
"20510","Ade's Fables"
"20511","The Little Mother Goose"
"20512","Man and Maid"
"20513","How to Succeed; Or, Stepping-Stones to Fame and Fortune"
"20515","The Eagle of the Empire: A Story of Waterloo"
"20516","Christmas"
"20519","Highways in Hiding"
"2052","Everybody's Business Is Nobody's Business"
"20520","The Hero of the Humber; Or, The History of the Late Mr. John Ellerthorpe"
"20521","The New York Times Current History, A Monthly Magazine"
"20522","The Story of the Mind"
"20523","Religion and Art in Ancient Greece"
"20524","Culm Rock"
"20525","Isabel Leicester"
"20526","Short Story Writing"
"20527","The Sherwood Foresters in the Great War 1914 - 1919"
"20528","Round About a Great Estate"
"20529","Belles and Ringers"
"2053","The American Republic: Its Constitution, Tendencies, and Destiny"
"20531","Up To Date Business"
"20532","Love Among the Chickens"
"20533","Jill the Reckless"
"20534","A Sermon Preached at the Quaker's Meeting House, in Gracechurch-Street, London, Eighth Month 12th, 1694."
"20535","The Merry-Thought: or the Glass-Window and Bog-House Miscellany"
"20537","The Argonauts"
"20538","Punch, or the London Charivari, Volume 104, February 4, 1893"
"20539","Letters of Edward FitzGerald, in Two Volumes. Vol. 2"
"20540","My Man Sandy"
"20541","The Rocky Island"
"20543","Edward FitzGerald and "Posh""
"20544","The Little Skipper: A Son of a Sailor"
"20546","The Hand in the Dark"
"20547","Stories of Birds"
"20548","The Secret of the Storm Country"
"20549","Historic Tales: The Romance of Reality. Vol. 09 (of 15), Scandinavian"
"2055","Two Years Before the Mast"
"20551","The White Invaders"
"20552","Roumanian Fairy Tales"
"20553","Out Around Rigel"
"20555","What Is and What Might Be"
"20556","Lamarck, the Founder of Evolution"
"20557","Ontario Teachers' Manuals: Household Science in Rural Schools"
"20558","The Merry-Thought: or the Glass-Window and Bog-House Miscellany. Part 1"
"20559","R. Holmes & Co."
"2056","The Life of William Carey, Shoemaker & Missionary"
"20560","Letters to His Friends"
"20561","Little Ferns For Fanny's Little Friends"
"20563","Terry"
"20565","The Continental Monthly, Vol. 6, No 2,  August, 1864"
"20567","The Pigeon Tale"
"20569","Dulcibel: A Tale of Old Salem"
"2057","The Last of the Plainsmen"
"20571","Woman's Work in Music"
"20572","Marie Claire"
"20575","My Dog Tray"
"20576","Two Suffolk Friends"
"20578","Sermons on Biblical Characters"
"20579","The Frog Who Would A Wooing Go"
"20580","Napoleon the Little"
"20583","The Tribes and Castes of the Central Provinces of India, Volume 1"
"20584","You Should Worry Says John Henry"
"20585","Sartor Resartus, and  On Heroes, Hero-Worship, and the Heroic in History"
"20586","In The Yule-Log Glow—Book 3"
"20587","Integration of the Armed Forces, 1940-1965"
"20588","The Wonder Island Boys: Exploring the Island"
"2059","The Little Shepherd of Kingdom Come"
"20590","Letters & Lettering: A Treatise with 200 Examples"
"206","The Martin Luther King, Jr. Day, 1995, Memorial Issue"
"2060","The History of Caliph Vathek"
"20606","The Magic City"
"20607","Rembrandt"
"20608","How to Get on in the World: A Ladder to Practical Success"
"20609","The Voyageur and Other Poems"
"20610","The Complete Prose Works of Martin Farquhar Tupper"
